"id_org";"nazwa";"rok_zalozenia";"miejscowosc";"id_kraju";"id_rodzaju";"id_statusu";"www";"email"
2398;"Szkoła Polska im. Juliusza Słowackiego w Seattle";1990;"Seattle";83;4;1;"www.polishhome.org/PolishSchool.htm";
2399;"Szkoła Polska im. Mikołaja Kopernika w West Palm Beach";2010;"West Palm Beach";83;4;1;"www.szkolapolskakopernik.info";"info@szkolapolskakopernik.info"
2400;"Szkoła Polska w Portland";1995;"Portland";83;4;1;"http://portlandpolonia.org/strona-glowna-ps/";"szkolaportland@gmail.com"
2401;"Szkoła Polska w San Diego";2012;"San Diego";83;4;1;"www.szkolapolskasd.org";"szkolapolskasd@gmail.com"
2402;"Szkoła św. Józefa w Panna Maria";1868;"Panna Maria";83;4;2;"www.pannamariatexas.com/Museum.htm";
2403;"The Polish Falcons Heritage Foundation (PFHF)";2014;"Pittsburg";83;1;1;"www.polishheritage.org";"millera@polishheritage.org"
2404;"Towarzystwo Biblioteki Polskiej (Polish Library Building Association PLBA) w Portland";1911;"Portland";83;1;1;"http://portlandpolonia.org";
2405;"Towarzystwo Chopinowskie w Atlancie";2000;"Atlanta";83;1;1;"www.chopinatlanta.org";"info@chopinatlanta.org"
2406;"Towarzystwo Chrystusowe dla Polonii Zagranicznej (Chrystusowcy) w USA";1968;"Lombard";83;3;1;"www.tchr.us";"schprov@aol.com"
2407;"Towarzystwo Dolnośląskie w Ameryce (Chicago)";1998;"Chicago";83;1;1;"www.towarzystwodolnoslaskiechicago.org";
2408;"Towarzystwo Domu Polskiego (the Polish Home Association) w Seattle";1918;"Seattle";83;1;1;"www.polishhome.org";"president@polishhome.org"
2409;"Towarzystwo Edukacyjne im. Mikołaja Kopernika w Mahwah";1995;"Mahwah";83;1;3;;
2410;"Towarzystwo Jezusowe (Jezuici) w USA";1934;"Chicago";83;3;1;"www.jezuici.org";"agendajomu@gmail.com"
2411;"Towarzystwo Oświatowe im. Henryka Sienkiewicza w Nowym Jorku";1932;"New York";83;1;1;"www.szkolapl.org/home2/towarzystwo-oswiatowe";
2412;"Towarzystwo Przyjaciol Radgoszczy w Chicago";2007;"Chicago";83;1;1;;"drzagar@msn.com"
2413;"Towarzystwo Przyjaciół Fundacji Jana Pawła II w Waszyngtonie";1985;"Silver Spring";83;1;1;"www.jp2friends.org";"bab54@cornell.edu"
2414;"Towarzystwo Przyjaciół i Absolwentów Katolickiego Uniwersytetu Lubelskiego";1975;"Chicago";83;1;1;;
2415;"Towarzystwo Przyjaciół Krakowa w Chicago";1997;"Chicago";83;1;1;"www.krakusy.us";
2416;"TV Cracovia";1995;"St. Louis";83;7;1;"www.youtube.com/user/TVCracoviaPL";"tvcracovia@yahoo.com"
2417;"White Eagles Golf Club Troy";2010;"Troy";83;1;1;;
2418;"Wietrzne Radio Chicago WNWI 1080 AM";2000;"Chicago";83;7;1;"www.wietrzneradio.com";"informacja@wietrzneradio.com"
2419;"WRYM 840 AM Radio Voice of Poland";1983;"Newington";83;7;1;"www.wrymradio.com";
2420;"Yacht Klub Polski San Francisco";2000;"Pittsburg";83;1;1;"www.ykp-sanfrancisco.org";"komandor@ykp-sanfrancisco.org"
2421;"Zagraniczny Ośrodek Polskiej Organizacji Turystycznej w USA";1992;"Hoboken";83;4;1;"www.pot.gov.pl/o-polskiej-organizacji-turystycznej/i/struktura-organizacyjna/osrodki-zagraniczne-pot";"newyork@pot.gov.pl"
2422;"Zakłady Naukowe Seminarium Polskiego (Zespół Szkół) w Orchard Lake";1909;"Orchard Lake";83;3;1;"www.orchardlakeschools.com";
2423;"Zakon Braci Bosych NMP z Góry Karmel (Karmelici bosi) w Munster";1952;"Munster";83;3;1;"www.carmelitefathers.com";"carmelmunster@yahoo.com"
2424;"Zakon św. Pawła Pierwszego Pustelnika (Paulini) w USA";1951;"Doylestown";83;3;1;"www.paulini.pl";
2425;"Zespól Piśni i Tańca Dunajec";1999;"Sterling Heights";83;1;1;"www.dunajec.org";"dunajec@hotmail.com"
2426;"Zespół Folklorystyczny Orlęta (Polish Folk Dance Group) w Bridgeport";1973;"Bridgeport";83;1;1;"www.orleta.org";"orleta@orleta.org"
2427;"Zespół Pieśni i Tańca Polonia w Chicago";1984;"Chicago";83;1;1;"www.poloniaensemble.org";"poloniaensemble@prcua.org"
2428;"Zespół Polskiego Tańca Folklorystycznego Mała Polska Folk Ensemble w Chicago";1985;"Chicago";83;1;1;"http://dance.prcua.org/malapolska/";
2429;"Zgromadzenie Sióstr Misjonarek Chrystusa Króla dla Polonii Zagranicznej (Misjonarki Chrystusa Króla) w USA";1978;"Chicago";83;3;1;"www.mchr.us";"us.misjonarki@yahoo.com"
2430;"Zgromadzenie Sióstr św. Dominika (Dominikanki) w USA";1936;"Justice";83;3;1;"www.dominikanki.pl/klasztory";"rosaryhill@sbcglobal.net"
2431;"Zgromadzenie Słowa Bożego (Werbiści) w USA";1983;"Yorba Linda";83;3;1;;
2432;"Zgromadzenie Służebnic Najświętrzego Serca Jezusowego (Sercanki) w USA";1959;"Munster";83;3;1;"www.sercanki.org.pl/ogolne-informacje-o-prowincji-ameryka-skiej.html";
2433;"Zjednoczenie Polskie Rzymsko-Katolickie w Ameryce (ZPRKA)";1873;"Chicago";83;1;1;"www.prcua.org";
2434;"Zrzeszenie Amerykańsko - Polskie w Chicago";1922;"Chicago";83;1;1;"www.polish.org";"paa@polish.org"
2435;"Zrzeszenie Literatów Polskich im. Jana Pawła II w Chicago";2006;"Chicago";83;1;1;"www.literaci.org";"info@literaci.org"
2436;"Zrzeszenie Nauczycieli Polskich w Ameryce";1962;"Chicago";83;1;1;"www.znpusa.org";"prezesznpwusa@gmail.com"
2437;"Zwiazek Podhalan w Ameryce Północnej - Koło nr 2 im. Władysława Orkana";1928;"Chicago";83;1;1;"www.nowytargusa.org";"andrzejdruzba@yahoo.com"
2438;"Zwiazek Podhalan w Ameryce Północnej - Koło nr 27 Witów";1973;"Chicago";83;1;1;"www.zppa.org";"lowisz87@gmail.com"
2439;"Zwiazek Podhalan w Ameryce Północnej - Koło nr 49 Kluszkowce";1990;"Chicago";83;1;1;"www.zppa.org";
2440;"Zwiazek Podhalan w Ameryce Północnej - Koło nr 52 Czerwienne";1990;"Chicago";83;1;1;"www.zppa.org";
2441;"Zwiazek Podhalan w Ameryce Północnej - Koło nr 78 Zagórzanie Mszana Dolna i okolice";2002;"Chicago";83;1;1;"www.zppa.org";
2442;"Zwiazek Podhalan w Ameryce Północnej - Koło nr 81 Bustryk";2006;"Chicago";83;1;1;"www.zppa.org";"azalinska@dialup.poltel.us"
2443;"Związek Górnoślązaków w Chicago (Chicago Union of Upper Silesian)";1992;"Bedford Park";83;1;1;"www.zwiazekslazakow.com";"zwiazekslazakow@gmail.com"
2444;"Związek Harcerstwa Polskiego - Okręg Stany Zjednoczone";1952;"San Jose";83;1;1;"www.zhppgk.us";"okreg@zhppgk.us"
2445;"Związek Harcerstwa Polskiego Obwód Chicago";1949;"Chicago";83;1;1;"www.zhpchicago.com";
2446;"Związek Harcerstwa Polskiego poza Granicami Kraju - Szczep Kaszuby w Seattle";1986;"Seattle";83;1;1;"www.seattlezhp.org";"stokrotka4@gmail.com"
2447;"Związek Klubów Polskich w Chicago";1928;"Chicago";83;2;1;"www.allianceofpolishclubs.us";"jankopec60707@gmail.com"
2448;"Związek Lekarzy Polskich (PAMS) w Chicago";1946;"Chicago";83;1;1;"www.zlpchicago.org";"nelakrol@gmail.com"
2449;"Związek Podhalan w Ameryce Północnej - Koło nr 20 Literacko-Dramatyczne im. Kazimierza Przerwy-Tetmajera";1949;"Chicago";83;1;1;"www.zppa.org";"barangrace@yahoo.com"
2450;"Związek Podhalan w Ameryce Północnej - Koło nr 25 Harklowa";1971;"Chicago";83;1;1;"www.zppa.org";"JKula58@gmail.com"
2451;"Związek Podhalan w Ameryce Północnej - Koło nr 26 Raba Wyżna";1971;"Palatine";83;1;1;"www.klubrabawyzna.us";"rsawi@klubrabawyzna.us"
2452;"Związek Podhalan w Ameryce Północnej - Koło nr 29 Gronków im. Jakuba Nowaka";1974;"Chicago";83;1;1;"www.zppa.org";
2453;"Związek Podhalan w Ameryce Północnej - Koło nr 3 Morskie Oko";1930;"Kensington";83;1;3;"www.zppa.org";
2454;"Związek Podhalan w Ameryce Północnej - Koło nr 30 Ciche";1974;"Chicago";83;1;1;"www.zppa.org";
2455;"Związek Podhalan w Ameryce Północnej - Koło nr 31 Wierchy";1975;"Chicago";83;1;1;"www.zppa.org";
2456;"Związek Podhalan w Ameryce Północnej - Koło nr 32 Klub Parafii Spytkowice";1975;"Chicago";83;1;1;"www.zppa.org";"josephS987@aol.com"
2457;"Związek Podhalan w Ameryce Północnej - Koło nr 33 Dzianisz";1976;"Chicago";83;1;1;"www.zppa.org";
2458;"Związek Podhalan w Ameryce Północnej - Koło nr 34 Zakopane";1976;"Chicago";83;1;1;"www.zppa.org";
2459;"Związek Podhalan w Ameryce Północnej - Koło nr 35 Maruszyna im. Stanisława Janika";1978;"Chicago";83;1;1;"www.zppa.org";"Andy.mrozek@yahoo.com"
2460;"Związek Podhalan w Ameryce Północnej - Koło nr 4 Morskie Oko w Detroit";1929;"Detroit";83;1;1;"www.zppa.org";"tedpalac@hotmail.com"
2461;"Związek Podhalan w Ameryce Północnej - Koło nr 40 Biały Dunajec im. Andrzej Skupnia Florka";1980;"Chicago";83;1;1;"www.zppa.org";"jankrol@sbcglobal.net"
2462;"Związek Podhalan w Ameryce Północnej - Koło nr 41 Wróblówka";1981;"Chicago";83;1;1;"www.zppa.org";"robertogrodny@yahoo.com"
2463;"Związek Podhalan w Ameryce Północnej - Koło nr 42 Białka Tatrzańska";1982;"Chicago";83;1;1;"www.zppa.org";"mlukasz@att.net"
2464;"Związek Podhalan w Ameryce Północnej - Koło nr 45 Poronin im. Zofii Gracy";1987;"Chicago";83;1;1;"www.zppa.org";"zbobak@yahoo.com"
2465;"Związek Podhalan w Ameryce Północnej - Koło nr 46 Stare Bystre pod patronatem św. Stanisława Biskupa Męczennika";1987;"Chicago";83;1;1;"www.zppa.org";"astanzobr@gmail.com"
2466;"Związek Podhalan w Ameryce Północnej - Koło nr 47 Klub Narciarski Tatry";1973;"Chicago";83;1;1;"www.tatryskiclub.com";"jcdesigncorp@yahoo.com"
2467;"Związek Podhalan w Ameryce Północnej - Koło nr 48 Klub Babia Góra";1989;"Chicago";83;1;1;"www.klubbabiagora.org";"bbosak@att.net"
2468;"Związek Podhalan w Ameryce Północnej - Koło nr 5 Annowo im. Władysława Zamojskiego";1930;"Chicago";83;1;1;"www.zppa.org";
2469;"Związek Podhalan w Ameryce Północnej - Koło nr 50 Pieniny";1990;"Chicago";83;1;1;"www.zppa.org";
2470;"Związek Podhalan w Ameryce Północnej - Koło nr 51 Ostrowsko";1990;"Chicago";83;1;1;"www.zppa.org";
2471;"Związek Podhalan w Ameryce Północnej - Koło nr 53 Parafii Klikuszowa";1991;"Chicago";83;1;1;"www.zppa.org";
2472;"Związek Podhalan w Ameryce Północnej - Koło nr 54 Kościelisko Polaniorze";1991;"Chicago";83;1;1;"www.koscielisko-polaniorze.com";"adam.gorecki48@gmail.com"
2473;"Związek Podhalan w Ameryce Północnej - Koło nr 55 Ratułów";1991;"Chicago";83;1;1;"www.zppa.org";"mary.rafacz@yahoo.com"
2474;"Związek Podhalan w Ameryce Północnej - Koło nr 56 Klub Piłkarski Podhale";1976;"Chicago";83;1;1;"www.zppa.org";
2475;"Związek Podhalan w Ameryce Północnej - Koło nr 57 Bukowina Tatrzańska im. Józefa Pitoraka";1991;"Chicago";83;1;1;"www.kolobukowinatatrzanska.org";"amajerczyk3@gmail.com"
2476;"Związek Podhalan w Ameryce Północnej - Koło nr 58 Parafii Ząb";1992;"Chicago";83;1;1;"www.zppa.org";"magdac7@gmail.com"
2477;"Związek Podhalan w Ameryce Północnej - Koło nr 59 Morawczyna im. Wiktorii Baran";1993;"Chicago";83;1;1;"www.zppa.org";"Dubielent@yahoo.com"
2478;"Związek Podhalan w Ameryce Północnej - Koło nr 6 im. Kazimierza Przerwy-Tetmajera";1929;"Passaic";83;1;1;"www.zppa.org";"sebster@optonline.net"
2479;"Związek Podhalan w Ameryce Północnej - Koło nr 61 Łopuszna im. ks. prof. Józefa Tischnera";1991;"Chicago";83;1;1;"www.zppa.org";
2480;"Związek Podhalan w Ameryce Północnej - Koło nr 66 Dębno Podhalańskie";1996;"Chicago";83;1;1;"www.zppa.org";"Stanislawsama@att.net"
2481;"Związek Podhalan w Ameryce Północnej - Koło nr 67 Pieniążkowice";1997;"Chicago";83;1;1;"www.zppa.org";
2482;"Związek Podhalan w Ameryce Północnej - Koło nr 68 Gliczarów Górny Wierchowianie";1997;"Chicago";83;1;1;"www.zppa.org";"zdorula@yahoo.com"
2483;"Związek Podhalan w Ameryce Północnej - Koło nr 8 im. Gen. Andrzeja Galicy";1933;"Chicago";83;1;1;"www.zppa.org";
2484;"Związek Podhalan w Ameryce Północnej - Koło nr 82 Piekielnik";2006;"Chicago";83;1;1;"www.zppa.org";"agrela22@yahoo.com"
2485;"Związek Podhalan w Ameryce Północnej - Koło nr 83 Podczerwone";2007;"Chicago";83;1;1;"www.zppa.org";
2486;"Związek Podhalan w Ameryce Północnej - Koło nr 84 Giewont w Lemont";2009;"Lemont";83;1;1;"www.zppa.org";"wojtek@specialtywoodworking.com"
2487;"Związek Podhalan w Ameryce Północnej - Koło nr 86 Tatrzańskie Ochotnicze Pogotowie Ratownicze";1981;"Chicago";83;1;1;"www.zppa.org";"jacekklops@o2.pl"
2488;"Związek Podhalan w Ameryce Północnej - Związek Podhalanek";1954;"Chicago";83;1;1;"www.zppa.org";
2489;"Związek Polek w Ameryce (PWAA)";1898;"Chicago";83;1;1;"www.pwaa.org";"president@pwaa.org"
2490;"Związek Polonijnych Klubów Piłkarskich w USA (ZPKP - PASA)";1989;"Garfield";83;1;1;"www.zpkp.org";"zpkp.pasa@yahoo.com"
2491;"Związek Sokołów Polskich w Ameryce";1887;"Pittsburg";83;1;1;"www.polishfalcons.org";"info@polishfalcons.org"
2492;"Związek Sybiraków w USA (Siberian Society of USA)";1992;"Warrenville";83;1;1;;
2493;"Szkółka Polonijna przy Ambasadzie RP w Damaszku";1993;"Damaszek";84;4;1;;"kasiaserri@o2.pl"
2494;"Wspólnota Polska w Syrii";1994;"Damaszek";84;1;1;;"kasiaserri@o2.pl"
2495;"Nasza Gazetka";1999;"Russikon";85;7;1;"www.nasza-gazetka.com";
2496;"Pro Polonicum";2006;"Courtepin";85;7;1;"www.swisspass.ch";
2497;"Wiadomości";1950;"Marly";85;7;1;"www.polskamisja.ch";"pmk1950@gmail.com"
2498;"Agenda Polska w Szwajcarii";2009;"Fryburg";85;7;1;"www.swisspass.ch";
2499;"Fundacja Archivum Helveto-Polonicum we Fryburgu";1997;"Fryburg";85;1;1;"www.fondationahp.ch/index.htm";"fondationahp@gmail.com"
2500;"Fundacja Paderewskiego w Morges";2014;"Morges";85;1;1;;
2501;"Kabaret TrzyNaStu w Zuchwil";2003;"Zuchwil";85;1;1;"www.trzynastu.ch";
2502;"Klub Miłośników Żywego Słowa w Rainach";1986;"Reinach";85;1;1;"www.słowoimuzyka.ch";
2503;"Klub Polski w Bernie";1948;"Bern";85;1;1;"www.klubpolski.ch";
2504;"Koło Polskie w Lucernie";2008;"Ebikon";85;1;1;;
2505;"Koło Przyjaciół Radia Maryja w Zurychu";2005;"Zurych";85;1;1;;"jadwiga.wator@gmx.ch"
2506;"Muzeum Ignacego Jana Paderewskiego (Salonik Paderewskiego) w Morges";1991;"Morges";85;5;1;;
2507;"Muzeum im. Tadeusza Kościuszki w Solurze";1936;"Solura";85;5;1;"www.kosciuszkomuseum.ch";
2508;"Muzeum Polskie w Rapperswilu";1870;"Rapperswil";85;5;1;"www.muzeum-polskie.org";
2509;"Ognisko Polonijne przy Polskiej Misji Katolickiej w Genewie";2013;"Genewa";85;1;1;"http://main-spgenewa.rhcloud.com/strona-glowna";"spgenewa@gmail.com"
2510;"Polonicum Machindex Institut we Fryburgu";2003;"Fryburg";85;4;1;"www.swisspunkt.ch/polonicum.htm";
2511;"Polonijny Zespół Tańca Lasowiacy w Zurychu";2004;"Winterthur";85;1;1;"www.lasowiacy.ch";
2512;"Polonijny Zespół Tańca i Pieśni Piast w Embrach";1982;"Embrach";85;1;1;"www.piast.ch";
2513;"Polska Fundacja Kulturalna Libertas w Rapperswilu";1978;"Rapperswil";85;1;1;"www.muzeum-polskie.org/mpr/polski/towarzystwo-i-fundacja.html";
2514;"Polska Misja Katolicka Szwajcarii";2007;"Marly";85;3;1;"www.polskamisja.ch";
2515;"Polska Szkoła Lokomotywa w Romanshorn";2012;"Romanshorn";85;4;1;;
2516;"Polska Szkoła im. Ignacego Jana Paderewskiego w Bazylei";1998;"Bazylea";85;4;1;"www.polskaszkola.ch";
2517;"Polski Klub Literacko - Artystyczny w Genewie";1987;"Genewa";85;1;1;;
2518;"Polskie Muzeum Historyczne w Muri";1984;"Muri b. Bern";85;5;2;;
2519;"Stała Konferencja Archiwów, Bibliotek i Muzeów Polskich na Zachodzie (MABPZ)";1977;"Rapperswil";85;2;1;"www.mabpz.org";
2520;"Stowarzyszenie Centrum Spotkań i Modlitwy Polskiej Misji Katolickiej w Zurychu";2000;"Zurych";85;3;1;"www.centrum-sim.ch";
2521;"Stowarzyszenie Dom Polski w Zurychu";1999;"Dänikon";85;1;1;;
2522;"Stowarzyszenie Polaków w Neuchâtel - PolNe";2012;"Neuchâtel";85;1;1;"www.magsim3.wix.com";
2523;"Stowarzyszenie Polskich Ekspertów w Szwajcarii";1993;"Zurych";85;1;1;"www.poland.ch/vpe/index.htm";
2524;"Stowarzyszenie Polskich Kombatantów w Szwajcarii";1947;"Marly";85;1;1;;
2525;"Stowarzyszenie Polskie w Genewie";1981;"Genewa";85;1;1;"www.polonia-genewa.ch";
2526;"Stowarzyszenie Polskie w Lozannie";2007;"Lozanna";85;1;1;"www.ch-alp.org";
2527;"Stowarzyszenie Przyjaciół Polskiej Misji Katolickiej w Marly";2003;"Marly";85;1;1;"http://stowarzyszenieprzyjaciolpmkwmarly.com/";"pmk@surfeu.ch"
2528;"Szkolny Punkt Konsultacyjny im. Wacława Micuty przy Stałym Przedstawicielstwie RP przy Biurze ONZ w Genewie";1986;"Genewa";85;4;1;"www.szkolapolska.ch";
2529;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Bernie z siedzibą w Zurychu";2006;"Zurych";85;4;1;"www.szkola.ch";
2530;"Teatr Panoptikum w Winterthurze";2000;"Winterthur";85;5;1;"www.teatro-panoptikum.ch";
2531;"Towarzystwo Polskie Zgoda w Zurychu";1894;"Zurych";85;1;1;"www.polenverein-ch-zgoda.org";
2532;"Towarzystwo Polskie w Zurychu";1865;"Zurych";85;1;1;"www.polenverein-ch-tpz.org";
2533;"Towarzystwo Polskie Winterthur";1995;"Winterthur";85;1;1;"www.polenverein.ch";
2534;"Towarzystwo Przyjaciół Muzeum Paderewskiego (Societé Paderewski) w Morges";1977;"Morges";85;1;1;"www.paderewski-morges.ch/web_fr/accueil.asp";"info@paderewski-morges.ch"
2535;"Towarzystwo Przyjaciół Muzeum Polskiego w Rapperswilu";1954;"Rapperswil";85;1;1;"www.muzeum-polskie.org/mpr/polski/towarzystwo-i-fundacja.html";
2536;"Zgromadzenie Księży Najświętszego Serca Jezusowego (Sercanie) w Szwajcarii";1987;"Fryburg";85;3;1;"www.misje.scj.pl";
2537;"Zgromadzenie Sióstr Opatrzności Bożej w Szwajcarii";1986;"Visp";85;3;1;"www.providentia.pl/historia_placowki-2.html";
2538;"Związek Organizacji Polskich w Szwajcarii";1994;"Binningen";85;1;1;;
2539;"Związek Polaków w Tesynie";1980;"Carabbia";85;1;1;;
2540;"Czuwaj! - gazetka   NHHP LS-Kaszuby";2011;"Sztokholm";86;7;1;;
2541;"Goniec katolicki";1995;"Göteborg";86;7;1;"www.poloniacenter.se";
2542;"Nowa Gazeta Polska";1998;"Sztokholm";86;7;1;"www.polonica.se";"polonica@polonica.se"
2543;"Polonia Nowa";2010;"Malmö";86;7;1;"http://www.polonia-zop.eu/kwartalnik-polonia-nowa/";"teresa.sygnarek@gmail.com"
2544;"PoloniaInfo Portal informacyjny";2000;"Sztokholm";86;7;1;"www.poloniainfo.se";"redakcja@poloniainfo.se"
2545;"Relacje";1987;"Sztokholm";86;7;2;"www.relacjeonline.com";
2546;"Słowo Kongresu";1992;"Skultuna";86;7;1;"www.polskakongressen.se/slowo/";"slowo@polskakongressen.se"
2547;"Suecia-Polonia";2005;"Sztokholm";86;7;1;"www.seuciapolonia.se";"info@sueciapolonia.se"
2548;"Szwecja Net";2003;"Sztokholm";86;7;1;"www.szwecja.net";"info@szwecja.net"
2549;"Agencja PolArt";1987;"Sztokholm";86;4;1;"www.polart.se";"info@polart.se"
2550;"Archiwum Emigracji Polskiej w Szwecji";1992;"Sztokholm";86;5;1;;"ludomir.garczynski.gassowski@gmail.com"
2551;"Centrum Językowe w Göteborgu";2007;"Göteborg";86;4;1;;
2552;"Centrum Języków Ojczystych oraz Centrum dwujęzyczności w Västeräs";1978;"Västeräs";86;4;1;;
2553;"Chór Polski w Göteborgu (Chorus Polonicus Gothoburgensis)";1999;"Göteborg";86;1;1;"www.choruspolonicus.se";"w_gluch@hotmail.com"
2554;"Dom Polski Goteborgu";1985;"Göteborg";86;4;1;"www.polsktparadis.se";
2555;"Europejska Unia Wspólnot Polonijnych (EUWP)";1993;"Sztokholm";86;2;1;"info@euwp.eu";"sekretariat@euwp.eu"
2556;"Fundacja Kultury Polskiej w Szwecji";2003;"Skultuna";86;1;1;"www.polskakongressen.se/fkp";"fkp@polskakongressen.org"
2557;"Fundacja Polskich Organizacji Medycznych";1994;"Sztokholm";86;1;2;"www.polmed.org";
2558;"Gminny Ośrodek nauczania Języków Ojczystych w Mjällby";1993;"Mjällby";86;4;2;;
2559;"Klub Absolut Polish w Sztokholmie";2006;"Sztokholm";86;1;2;"www.klubabsolutepolish.com";
2560;"Koło Przyjaciół Fundacji Jana Pawla II w Göteborgu";1992;"Göteborg";86;1;1;;"tomaszstepinski@wp.pl"
2561;"Koło Przyjaciół Radia Maryja w Malmö";1998;"Malmö";86;1;1;"www.maria-rosengard.com/KKR/arkiv/rm.html";
2562;"Komitet Solidarności z Polską w Södertälje";1981;"Södertälje";86;1;1;;
2563;"Komitet Wschodni w Skultunie";2000;"Skultuna";86;1;1;"www.polskakongressen.org/ostkommitten.html";"ostkommitten@polskakongressen.org"
2564;"Komitet Wsparcia Inicjatyw Społecznych i Charytatywnych w Polsce Quiz";1991;"Skultuna";86;1;3;"www.polskakongressen.org/quiz/";"quiz@polskakongressen.org"
2565;"Kongres Polaków w Szwecji";1982;"Sztokholm";86;2;1;"www.polskakongressen.org";"office@polskakongressen.se"
2566;"Międzyszkolny Ośrodek Nauczania Języków Ojczystych w Eskilstuna";2003;"Eskilstuna";86;4;1;"www.eskilstuna.se";"eskilstuna.kommun@eskilstuna.se"
2567;"Niezależny Hufiec Harcerstwa Polskiego LS-Kaszuby w Szwecji";1991;"Sztokholm";86;1;1;"www.nhhp.se";"jan.potrykus@comhem.se"
2568;"Ośrodek Polskich Organizacji Niepodległościowych (OPON) w Sztokholmie";1972;"Sztokholm";86;4;1;"www.opon.se";
2569;"Parafia i Klasztor św. Franciszka z Asyżu (Franciszkanie Konwentualni) w Jönköping";1992;"Jönköping";86;3;1;"http://franciskus-jonkoping.net";"jonkoping@katolskakyrkan.se"
2570;"Polka – Międzynarodowa Asocjacja Polskich Kobiet Polka InternationalStockholm";2000;"Malmö";86;1;1;"www.polkainternational.com";"ebk@polkainternational.com"
2571;"Polka Ideell Kulturförening w Tygelsjö";2008;"Tygelsjö";86;1;1;"www.polka.nu";"info@polka.nu"
2572;"Polonia Falcons FF w Sztokholmie";2008;"Sztokholm";86;1;1;"www.poloniafalcons.se";
2573;"Polska Misja Katolicka w Sztokholmie";1952;"Sztokholm";86;3;1;"www.pmk-stockholm.com";"pmk.sto@bredband.net"
2574;"Polska Młodzież Katolicka w Szwecji PUKIS";1989;"Sztokholm";86;1;1;"www.pukis.org";"magdalenaannamarczak@gmail.com"
2575;"Polska Rada Kultury w Sztokholmie";1996;"Sztokholm";86;4;1;;
2576;"Polska Szkoła Sobotnia w Göteborgu";2006;"Göteborg";86;4;2;"www.polska-szkola-goteborg.com";
2577;"Polski Instytut Źródłowy w Szwecji";1945;"Sztokholm";86;4;2;;
2578;"Polski Klub Kobiet Sukcesu Sabat w Sztokholmie";1999;"Sztokholm";86;1;1;"www.sabat.se";
2579;"Polski Klub Motocyklowy Polish Riders w Sztokholmie";2003;"Sztokholm";86;1;1;"www.polishridersmc.com";
2580;"Polski Klub Olimpijski POCOS w Szwecji";1998;"Malmö";86;1;1;"www.pocos.se";"tomasoleskow@hotmail.com"
2581;"Polski Komitet Pomocy w Szwecji";1918;"Sztokholm";86;1;1;"www.polskakongressen.org/pkp.html";"polska.hjalpkommitten@tele2.se"
2582;"Polski Zespół Folklorystyczny Piastowie w Sztokholmie";1973;"Sztokholm";86;1;1;"www.piastowie.se";"piastowie@hotmail.com"
2583;"Polski Związek Byłych Więźniów Politycznych w Sztokholmie";1946;"Sztokholm";86;1;1;;"saula@telia.com"
2584;"Polski Związek Katolicki w Szwecji";1982;"Sztokholm";86;1;3;;
2585;"Polski Związek Kulturalny w Goteborgu";1948;"Göteborg";86;1;1;"www.pzk.se";"jadwiga.malocco@comhem.se"
2586;"Polski Związek Medyczny – Oddział w Sztokholmie";1991;"Sztokholm";86;1;1;"www.pmfs.org";"info@pmfs.org"
2587;"Polski Związek Młodzieży Katolickiej Polonica w Malmö";1988;"Malmö";86;1;1;"www.polonica.nu";"katarina.adamowicz@hotmail.com"
2588;"Polskie Ognisko Piast w Landskronie";1934;"Landskrona";86;1;1;;"t.a.pilat@bredband.net"
2589;"Polskie Ognisko Muzyczne w Sztokholmie";2012;"Sztokholm";86;1;1;"www.besidelogic.com";
2590;"Polskie Towarzystwo Teatralne w Szwecji";1993;"Sztokholm";86;1;1;"www.ptts.org";
2591;"Rada Uchodźstwa Polskiego w Szwecji (RUP)";1946;"Sztokholm";86;2;1;"http://rup.opon.se/";"rup@opon.se"
2592;"Salezjański Ośrodek Dokumentacji Duszpasterstwa w Szwecji";1998;"Sztokholm";86;3;1;"www.salesianer.se/?l=pl&page=sodd";"mariusz.sdb@bostream.nu"
2593;"Stowarzyszenie Pisarzy Polskich w Szwecji";1985;"Sztokholm";86;1;1;;
2594;"Stowarzyszenie Polaków Piast w Umea";1979;"Umea";86;1;1;"www.piast.se";"info@piast.se"
2595;"Stowarzyszenie Polskich Kombatantów w Szwecji";1946;"Skultuna";86;1;1;;"spk.se@telia.com"
2596;"Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Sztokholmie";1975;"Sztokholm";86;4;1;"www.szkolapolska.se";
2597;"Towarzystwo Sztokholmski Salon Poezji";2009;"Sztokholm";86;1;1;"www.ezpoland.eu/poezja/";"margaretha_jarvenson@yahoo.se"
2598;"Towarzystwo Muzyczne im. Stanisława Moniuszki w Szwecji";1999;"Sztokholm";86;1;1;;"easa@algonet.se"
2599;"Towarzystwo Polaków Ogniwo w Sztokholmie";1971;"Sztokholm";86;1;1;"www.ogniwo.se";
2600;"Towarzystwo Przyjaciół Kultury Paryskiej w Sztokholmie";1971;"Sztokholm";86;1;3;;
2601;"Towarzystwo Przyjaciół Biblioteki Polskiej w Sztokholmie";1985;"Sztokholm";86;1;1;"www.bibliotekapolska.se";"info@bibliotekapolska.se"
2602;"Towarzystwo Przyjaciół Fundacji Jana Pawła II w Helsingborgu";1992;"Helsingborg";86;1;1;;
